"Player","Squad","Nation","Pos","Pos2","Age","Progression_Carries","Progression_Passes_Delivered","Progression_Passes_Recived","Total_Passes_Completed","Total_Passes_Attempted","Total_Pass_Percentage","Short_Passes_Completed","Short_Passes_Attempted","Short_Pass_Percentage","Long_Passes_Completed","Long_Passes_Attempted","Long_Pass_Percentage","Medium_Passes_Completed","Medium_Passes_Attempted","Medium_Pass_Percentage","Key_Passes","Passes_Into_Penalty_Area","Crosses_Into_Penalty_Area","Live_Pass","Dead_Pass","Free_Kicks","Through_Balls","Switches","Crosses","Throw_Ins","Corner_Kicks","Offside","Touches","Take_Ons_Attempted","Take_Ons_Wins","Take_On_Win_Percentage","Take_Ons_Tackled","Take_Ons_Tackled_Percentage"
"Moise Kean","Paris S-G","ITA","FW",NA,20,31,22,104,243,313,77.6,151,180,83.9,13,16,81.3,48,62,77.4,8,7,0,284,28,0,0,3,8,2,0,1,497,50,27,54,23,46
"Moreto Cassamã","Reims","GNB","MF",NA,22,17,112,12,1225,1398,87.6,411,442,93,223,300,74.3,575,623,92.3,15,8,1,1332,63,57,1,29,19,0,6,3,1595,33,27,81.8,6,18.2
"Morgan Sanson","Marseille","FRA","MF",NA,25,20,32,46,256,342,74.9,146,175,83.4,17,34,50,80,97,82.5,13,5,4,322,18,11,0,3,19,1,4,2,445,19,9,47.4,10,52.6
"Morgan Schneiderlin","Nice","FRA","MF",NA,30,15,129,21,1426,1615,88.3,723,771,93.8,126,186,67.7,545,595,91.6,13,10,1,1563,48,48,0,21,7,0,0,4,1834,18,14,77.8,4,22.2
"Moses Simon","Nantes","NGA","FW","MF",25,117,55,223,464,722,64.3,284,353,80.5,31,93,33.3,128,201,63.7,32,23,7,642,76,16,1,4,133,13,46,4,1005,95,47,49.5,48,50.5
"Mouhamadou Drammeh","Reims","FRA","MF",NA,21,4,9,1,44,55,80,19,23,82.6,5,6,83.3,19,23,82.6,2,0,0,52,3,3,0,0,0,0,0,0,73,4,2,50,2,50
"Mounir Chouiar","Dijon","FRA","FW","MF",21,49,42,83,393,524,75,231,270,85.6,40,76,52.6,111,136,81.6,24,9,0,467,56,12,2,9,49,8,28,1,718,81,46,56.8,35,43.2
"Moussa Dembélé","Lyon","FRA","FW",NA,24,9,14,45,96,138,69.6,66,88,75,4,5,80,13,24,54.2,7,6,0,129,9,1,0,1,1,1,0,0,240,23,9,39.1,14,60.9
"Moussa Doumbia","Reims","MLI","MF","FW",25,50,46,102,317,397,79.8,174,195,89.2,24,40,60,99,122,81.1,15,9,4,377,18,7,0,3,34,0,11,2,533,50,23,46,27,54
"Moussa Konaté","Dijon","SEN","FW",NA,27,10,19,72,198,272,72.8,108,137,78.8,9,12,75,67,95,70.5,7,8,0,238,32,1,0,1,5,0,0,2,403,10,5,50,5,50
"Moussa Koné","Nîmes","SEN","FW",NA,23,22,26,85,225,295,76.3,98,130,75.4,17,24,70.8,91,105,86.7,11,2,0,245,48,2,0,4,4,0,0,2,492,48,27,56.3,21,43.8
"Muzinga Ngonda","Dijon","COD","DF",NA,25,40,135,96,1195,1693,70.6,616,715,86.2,106,247,42.9,461,627,73.5,18,30,13,1389,297,29,2,6,69,266,2,7,2010,56,36,64.3,20,35.7
"Myziane Maolida","Nice","COM","FW","MF",21,35,20,92,266,365,72.9,184,216,85.2,11,25,44,54,75,72,15,13,5,354,9,1,0,3,29,1,1,2,485,44,21,47.7,23,52.3
"Naomichi Ueda","Nîmes","JPN","DF",NA,25,6,21,0,287,373,76.9,64,74,86.5,46,100,46,173,193,89.6,5,4,0,355,16,15,0,5,0,0,0,2,427,1,1,100,0,0
"Nassim Chadli","Nîmes","FRA","FW","MF",19,1,1,1,11,15,73.3,5,7,71.4,0,2,0,5,5,100,0,0,0,13,2,1,0,0,2,0,1,0,23,3,1,33.3,2,66.7
"Nathanael Mbuku","Reims","FRA","MF","FW",18,47,77,114,439,578,76,241,275,87.6,33,64,51.6,149,189,78.8,25,32,3,549,24,4,4,2,43,3,14,5,817,68,43,63.2,25,36.8
"Nayef Aguerd","Rennes","MAR","DF",NA,24,14,136,2,2449,2712,90.3,976,1021,95.6,251,365,68.8,1198,1282,93.4,5,1,0,2631,80,79,0,30,1,1,0,1,3016,11,9,81.8,2,18.2
"Nelson Sissoko","Saint-Étienne","FRA","DF",NA,23,10,19,14,201,282,71.3,93,110,84.5,27,51,52.9,79,105,75.2,2,0,0,215,67,7,0,3,15,60,0,0,340,5,3,60,2,40
"Nemanja Radonjić","Marseille","SRB","FW",NA,24,20,10,39,81,135,60,56,80,70,1,7,14.3,20,28,71.4,6,4,1,131,4,0,0,4,7,0,2,0,202,20,10,50,10,50
"Neymar","Paris S-G","BRA","MF","FW",28,103,160,163,762,998,76.4,411,477,86.2,70,127,55.1,215,272,79,59,57,3,895,95,31,12,11,58,16,48,8,1306,155,87,56.1,68,43.9
"Niclas Eliasson","Nîmes","SWE","MF","FW",24,27,27,141,307,530,57.9,161,200,80.5,41,119,34.5,89,165,53.9,35,15,9,415,112,41,0,1,142,14,57,3,752,23,10,43.5,13,56.5
"Nicolas Cozza","Montpellier","FRA","DF",NA,21,25,42,27,475,603,78.8,198,217,91.2,49,86,57,219,264,83,6,6,2,520,81,5,0,1,14,76,0,2,791,20,12,60,8,40
"Nicolas de Préville","Bordeaux","FRA","FW","MF",29,41,74,111,451,654,69,244,306,79.7,55,97,56.7,132,187,70.6,32,16,4,568,82,25,0,8,64,7,36,4,880,61,34,55.7,27,44.3
"Nicolas Pallois","Nantes","FRA","DF",NA,32,20,104,5,1032,1310,78.8,321,364,88.2,154,279,55.2,545,632,86.2,5,2,1,1248,61,56,0,12,7,5,0,1,1685,26,17,65.4,9,34.6
"Noah Fatar","Angers","FRA","FW","MF",18,0,0,2,7,9,77.8,4,5,80,0,1,0,2,2,100,0,0,0,9,0,0,0,0,0,0,0,0,14,2,0,0,2,100
"Nolan Roux","Nîmes","FRA","FW",NA,32,4,10,36,105,148,70.9,66,86,76.7,4,11,36.4,31,40,77.5,3,3,1,130,18,0,0,0,8,0,0,0,219,4,2,50,2,50
"Olivier Ntcham","Marseille","CMR","MF",NA,24,4,2,2,47,56,83.9,27,29,93.1,4,8,50,15,17,88.2,0,0,0,51,5,4,0,1,1,1,0,0,73,5,2,40,3,60
"Opa Nguette","Metz","SEN","FW","MF",26,33,19,85,203,282,72,140,172,81.4,4,11,36.4,52,73,71.2,15,5,1,275,5,1,1,0,5,0,0,2,462,57,28,49.1,29,50.9
"Otávio","Bordeaux","BRA","MF",NA,26,8,53,6,841,938,89.7,342,368,92.9,77,94,81.9,395,430,91.9,2,0,0,919,18,17,0,12,2,1,0,1,1099,8,5,62.5,3,37.5
"Pablo Martinez","Nîmes","FRA","DF",NA,31,6,21,0,245,297,82.5,58,64,90.6,52,80,65,135,150,90,2,0,0,281,15,13,0,11,0,2,0,1,360,1,0,0,1,100
"Pablo Sarabia","Paris S-G","ESP","FW","MF",28,44,66,173,470,630,74.6,278,324,85.8,29,57,50.9,131,177,74,25,27,7,588,38,6,5,2,51,12,18,4,757,22,8,36.4,14,63.6
"Panagiotis Retsos","Saint-Étienne","GRE","DF",NA,21,4,6,2,156,185,84.3,69,78,88.5,17,21,81,67,82,81.7,2,0,0,181,4,2,0,2,0,2,0,0,214,4,4,100,0,0
"Papa Ndiaga Yade","Metz","MTN","FW","MF",20,41,22,81,189,277,68.2,100,122,82,17,38,44.7,60,85,70.6,23,9,5,263,11,0,2,1,32,9,2,3,444,45,22,48.9,23,51.1
"Pape Abou Cissé","Saint-Étienne","SEN","DF",NA,24,2,31,1,521,681,76.5,159,187,85,93,169,55,262,307,85.3,3,1,0,653,27,25,0,18,1,2,0,1,858,4,2,50,2,50
"Pape Cheikh Diop","Dijon","SEN","MF",NA,22,14,51,5,514,604,85.1,228,253,90.1,35,55,63.6,238,261,91.2,8,4,0,593,10,10,2,4,2,0,0,1,697,17,14,82.4,3,17.6
"Pape Gueye","Marseille","SEN","MF",NA,21,16,130,29,1159,1389,83.4,562,631,89.1,98,160,61.3,473,529,89.4,6,8,2,1356,29,25,0,10,9,4,0,4,1643,12,7,58.3,5,41.7
"Pape Matar Sarr","Metz","SEN","MF",NA,17,44,99,29,794,937,84.7,362,410,88.3,95,130,73.1,309,341,90.6,16,10,0,914,21,17,0,20,5,0,4,2,1144,33,18,54.5,15,45.5
"Patrick Burner","Nîmes","MTQ","DF",NA,24,17,56,34,522,683,76.4,278,316,88,34,92,37,199,246,80.9,10,3,3,0,0,0,0,0,0,0,0,0,821,22,12,54.5,10,45.5
"Patrick Burner","Nîmes","MTQ","DF",NA,24,17,56,34,522,683,76.4,278,316,88,34,92,37,199,246,80.9,10,3,3,523,159,7,0,0,26,152,0,1,821,22,12,54.5,10,45.5
"Patrick Burner","Nice","MTQ","DF",NA,24,0,0,0,522,683,76.4,278,316,88,34,92,37,199,246,80.9,10,3,3,523,159,7,0,0,26,152,0,1,821,22,12,54.5,10,45.5
"Patrick Burner","Nice","MTQ","DF",NA,24,0,0,0,522,683,76.4,278,316,88,34,92,37,199,246,80.9,10,3,3,0,0,0,0,0,0,0,0,0,821,22,12,54.5,10,45.5
"Paul Baysse","Bordeaux","FRA","DF",NA,32,17,88,6,1502,1715,87.6,504,546,92.3,171,255,67.1,813,877,92.7,8,4,1,1651,60,55,0,18,2,5,0,4,1989,2,2,100,0,0
"Paul Lasne","Brest","FRA","MF",NA,31,10,69,10,926,1084,85.4,371,412,90,90,140,64.3,433,475,91.2,7,5,1,1058,24,23,0,3,4,0,0,2,1267,5,5,100,0,0
"Pedro Chirivella","Nantes","ESP","MF",NA,23,19,148,34,1023,1229,83.2,467,515,90.7,103,166,62,424,481,88.1,18,16,2,1196,29,22,3,10,4,3,0,4,1398,11,6,54.5,5,45.5
"Pedro Mendes","Montpellier","POR","DF",NA,29,8,48,1,677,806,84,175,189,92.6,122,193,63.2,367,398,92.2,3,2,1,769,37,35,0,16,3,2,0,0,965,3,3,100,0,0
"Petar Škuletić","Montpellier","SRB","FW","MF",30,3,3,18,41,75,54.7,29,46,63,1,3,33.3,9,21,42.9,5,0,0,68,7,0,0,1,0,1,0,0,114,2,1,50,1,50
"Pierre Lees-Melou","Nice","FRA","MF",NA,27,38,141,56,1019,1198,85.1,497,547,90.9,107,161,66.5,380,426,89.2,12,16,3,1163,33,26,1,21,19,6,1,2,1462,32,24,75,8,25
"Pierre-Yves Hamel","Lorient","FRA","FW",NA,26,6,14,26,121,193,62.7,81,120,67.5,3,11,27.3,26,39,66.7,8,5,0,171,22,0,0,1,3,0,0,0,310,4,2,50,2,50
"Pierrick Capelle","Angers","FRA","MF","DF",33,38,97,90,939,1168,80.4,519,597,86.9,52,99,52.5,330,381,86.6,23,14,6,1092,75,11,2,6,32,55,7,1,1438,39,22,56.4,17,43.6
"Pol Lirola","Marseille","ESP","DF","FW",22,63,55,128,624,821,76,364,420,86.7,49,97,50.5,185,242,76.4,19,19,6,661,159,11,0,14,58,148,0,1,1015,48,29,60.4,19,39.6
"Predrag Rajković","Reims","SRB","GK",NA,24,0,0,0,966,1451,66.6,137,137,100,335,809,41.4,491,497,98.8,1,3,0,990,456,116,0,2,0,0,0,5,1552,2,2,100,0,0
"Presnel Kimpembe","Paris S-G","FRA","DF",NA,24,13,117,1,1874,1975,94.9,870,895,97.2,98,120,81.7,868,905,95.9,4,2,0,1926,47,42,0,4,0,5,0,2,2178,12,9,75,3,25
"Quentin Boisgard","Lorient","FRA","MF","FW",23,28,43,107,360,555,64.9,200,231,86.6,24,100,24,112,158,70.9,22,8,2,459,94,21,0,1,126,3,70,2,717,40,25,62.5,15,37.5
"Rafinha","Paris S-G","BRA","MF","FW",27,55,119,63,1058,1182,89.5,605,640,94.5,63,82,76.8,346,388,89.2,23,14,1,1139,40,15,4,6,23,4,21,3,1384,43,29,67.4,14,32.6
"Randal Kolo Muani","Nantes","FRA","FW",NA,21,89,39,206,400,613,65.3,269,372,72.3,13,21,61.9,81,128,63.3,38,9,2,579,32,0,2,2,18,1,0,2,1022,103,50,48.5,53,51.5
"Raphinha","Rennes","BRA","FW","MF",23,11,12,31,89,139,64,39,49,79.6,9,27,33.3,39,51,76.5,9,5,1,120,18,5,2,2,16,3,10,1,200,25,10,40,14,56
"Rayan Aït-Nouri","Angers","ALG","DF",NA,19,7,11,18,132,147,89.8,87,92,94.6,2,4,50,36,42,85.7,5,4,2,126,21,1,0,1,4,20,0,0,167,9,8,88.9,1,11.1
"Rayan Cherki","Lyon","FRA","FW","MF",16,54,43,81,281,348,80.7,155,181,85.6,23,29,79.3,82,100,82,13,15,1,334,12,4,1,1,9,3,5,2,449,72,49,68.1,23,31.9
"Rayan Philippe","Dijon","FRA","FW",NA,19,0,0,4,6,14,42.9,4,5,80,0,1,0,2,6,33.3,0,0,0,9,5,1,0,0,4,0,2,0,22,1,1,100,0,0
"Reinildo Mandava","Lille","MOZ","DF",NA,26,48,117,145,1258,1592,79,696,772,90.2,74,178,41.6,450,545,82.6,18,28,15,1335,253,27,0,3,82,226,0,4,1854,39,28,71.8,11,28.2
"Remi Oudin","Bordeaux","FRA","FW","MF",23,77,77,210,711,1082,65.7,408,526,77.6,61,143,42.7,215,316,68,39,27,13,992,83,20,1,7,133,23,40,7,1392,31,14,45.2,17,54.8
"Renato Sanches","Lille","POR","MF",NA,22,48,115,51,818,994,82.3,361,406,88.9,125,171,73.1,308,360,85.6,17,11,0,929,58,26,4,16,46,5,27,7,1155,58,40,69,18,31
"Renaud Ripart","Nîmes","FRA","MF","FW",27,40,124,152,805,1195,67.4,410,521,78.7,71,139,51.1,285,394,72.3,19,19,7,1081,111,24,2,11,62,76,1,3,1664,72,28,38.9,44,61.1
"Robson Bambu","Nice","BRA","DF",NA,22,10,21,5,720,827,87.1,266,285,93.3,58,96,60.4,392,423,92.7,0,0,0,787,40,27,0,6,1,13,0,0,940,6,3,50,3,50
"Roger Assalé","Dijon","CIV","FW","MF",26,22,14,58,118,181,65.2,68,100,68,11,14,78.6,36,54,66.7,3,5,0,171,9,1,0,2,6,2,0,1,274,23,10,43.5,13,56.5
"Roli Pereira de Sa","Nantes","FRA","FW","MF",23,3,4,1,43,47,91.5,22,23,95.7,3,3,100,16,17,94.1,1,0,0,46,1,1,0,1,0,0,0,0,58,5,4,80,1,20
"Romain Amalfitano","Dijon","FRA","FW","DF",30,3,8,8,44,57,77.2,16,16,100,7,10,70,21,29,72.4,1,0,0,52,4,0,0,0,5,4,0,1,68,1,0,0,1,100
"Romain Del Castillo","Rennes","FRA","MF","FW",24,24,41,104,267,374,71.4,137,171,80.1,19,41,46.3,102,132,77.3,19,12,6,351,23,4,0,3,35,7,11,0,486,33,19,57.6,14,42.4
"Romain Faivre","Brest","FRA","MF","FW",22,141,171,166,1172,1476,79.4,617,704,87.6,113,197,57.4,407,491,82.9,63,40,5,1299,171,58,0,10,138,13,92,6,1869,132,89,67.4,43,32.6
"Romain Hamouma","Saint-Étienne","FRA","FW","MF",33,62,59,165,429,640,67,218,277,78.7,45,104,43.3,120,172,69.8,33,16,2,535,102,18,1,4,96,7,41,3,911,84,36,42.9,48,57.1
"Romain Perraud","Brest","FRA","DF",NA,22,107,132,213,1588,2040,77.8,823,906,90.8,137,284,48.2,596,726,82.1,37,44,32,1647,387,27,0,7,131,355,5,6,2393,48,31,64.6,17,35.4
"Romain Philippoteaux","Nîmes","FRA","FW","MF",32,7,11,15,135,180,75,81,95,85.3,14,22,63.6,34,44,77.3,5,3,1,69,8,1,0,1,9,4,3,0,97,9,3,33.3,6,66.7
"Romain Philippoteaux","Nîmes","FRA","FW","MF",32,7,11,15,135,180,75,81,95,85.3,14,22,63.6,34,44,77.3,5,3,1,69,8,1,0,1,9,4,3,0,250,18,9,50,9,50
"Romain Philippoteaux","Nîmes","FRA","FW","MF",32,7,11,15,135,180,75,81,95,85.3,14,22,63.6,34,44,77.3,5,3,1,174,5,0,0,1,9,5,0,1,97,9,3,33.3,6,66.7
"Romain Philippoteaux","Nîmes","FRA","FW","MF",32,7,11,15,135,180,75,81,95,85.3,14,22,63.6,34,44,77.3,5,3,1,174,5,0,0,1,9,5,0,1,250,18,9,50,9,50
"Romain Philippoteaux","Brest","FRA","MF","FW",32,9,14,51,51,77,66.2,26,36,72.2,8,15,53.3,15,20,75,6,5,1,69,8,1,0,1,9,4,3,0,97,9,3,33.3,6,66.7
"Romain Philippoteaux","Brest","FRA","MF","FW",32,9,14,51,51,77,66.2,26,36,72.2,8,15,53.3,15,20,75,6,5,1,69,8,1,0,1,9,4,3,0,250,18,9,50,9,50
"Romain Philippoteaux","Nîmes","FRA","FW","MF",32,7,11,15,51,77,66.2,26,36,72.2,8,15,53.3,15,20,75,6,5,1,174,5,0,0,1,9,5,0,1,97,9,3,33.3,6,66.7
"Romain Philippoteaux","Nîmes","FRA","FW","MF",32,7,11,15,51,77,66.2,26,36,72.2,8,15,53.3,15,20,75,6,5,1,174,5,0,0,1,9,5,0,1,250,18,9,50,9,50
"Romain Philippoteaux","Brest","FRA","MF","FW",32,9,14,51,135,180,75,81,95,85.3,14,22,63.6,34,44,77.3,5,3,1,174,5,0,0,1,9,5,0,1,97,9,3,33.3,6,66.7
"Romain Philippoteaux","Brest","FRA","MF","FW",32,9,14,51,135,180,75,81,95,85.3,14,22,63.6,34,44,77.3,5,3,1,174,5,0,0,1,9,5,0,1,250,18,9,50,9,50
"Romain Philippoteaux","Brest","FRA","MF","FW",32,9,14,51,51,77,66.2,26,36,72.2,8,15,53.3,15,20,75,6,5,1,174,5,0,0,1,9,5,0,1,97,9,3,33.3,6,66.7
"Romain Philippoteaux","Brest","FRA","MF","FW",32,9,14,51,51,77,66.2,26,36,72.2,8,15,53.3,15,20,75,6,5,1,174,5,0,0,1,9,5,0,1,250,18,9,50,9,50
"Romain Philippoteaux","Nîmes","FRA","FW","MF",32,7,11,15,51,77,66.2,26,36,72.2,8,15,53.3,15,20,75,6,5,1,69,8,1,0,1,9,4,3,0,97,9,3,33.3,6,66.7
"Romain Philippoteaux","Nîmes","FRA","FW","MF",32,7,11,15,51,77,66.2,26,36,72.2,8,15,53.3,15,20,75,6,5,1,69,8,1,0,1,9,4,3,0,250,18,9,50,9,50
"Romain Philippoteaux","Brest","FRA","MF","FW",32,9,14,51,135,180,75,81,95,85.3,14,22,63.6,34,44,77.3,5,3,1,69,8,1,0,1,9,4,3,0,97,9,3,33.3,6,66.7
"Romain Philippoteaux","Brest","FRA","MF","FW",32,9,14,51,135,180,75,81,95,85.3,14,22,63.6,34,44,77.3,5,3,1,69,8,1,0,1,9,4,3,0,250,18,9,50,9,50
"Romain Salin","Rennes","FRA","GK",NA,36,0,1,0,405,547,74,69,69,100,124,264,47,210,212,99.1,0,0,0,387,160,38,0,2,0,0,0,0,569,1,1,100,0,0
"Romain Thomas","Angers","FRA","DF",NA,32,4,61,5,1420,1678,84.6,397,436,91.1,236,362,65.2,770,842,91.4,3,2,0,1612,65,62,1,20,0,3,0,1,1993,3,2,66.7,1,33.3
"Ronaël Pierre-Gabriel","Brest","FRA","DF",NA,22,34,124,78,1158,1416,81.8,557,629,88.6,79,144,54.9,496,577,86,16,23,9,1147,269,19,1,3,41,250,0,0,1655,57,35,61.4,22,38.6
"Rony Lopes","Nice","POR","FW","MF",24,55,68,159,588,788,74.6,351,403,87.1,46,99,46.5,168,229,73.4,41,23,8,676,111,36,1,2,92,14,60,1,990,61,30,49.2,31,50.8
"Ruben Aguilar","Monaco","FRA","DF","MF",27,74,101,231,1265,1568,80.7,721,779,92.6,87,166,52.4,420,535,78.5,41,39,21,1341,221,32,1,14,118,167,22,6,1876,29,12,41.4,17,58.6
"Ryad Boudebouz","Saint-Étienne","ALG","MF","FW",30,20,49,36,344,467,73.7,160,185,86.5,50,89,56.2,120,154,77.9,22,12,5,407,55,24,2,6,51,2,25,5,533,24,14,58.3,10,41.7
"Sacha Boey","Dijon","FRA","DF",NA,19,32,65,91,801,1054,76,408,463,88.1,67,144,46.5,306,400,76.5,18,17,12,71,17,0,0,0,3,17,0,0,1312,42,22,52.4,20,47.6
"Sacha Boey","Dijon","FRA","DF",NA,19,32,65,91,801,1054,76,408,463,88.1,67,144,46.5,306,400,76.5,18,17,12,71,17,0,0,0,3,17,0,0,104,3,0,0,3,100
"Sacha Boey","Rennes","FRA","DF",NA,19,1,5,7,75,88,85.2,38,44,86.4,8,9,88.9,26,30,86.7,1,1,1,71,17,0,0,0,3,17,0,0,1312,42,22,52.4,20,47.6
"Sacha Boey","Rennes","FRA","DF",NA,19,1,5,7,75,88,85.2,38,44,86.4,8,9,88.9,26,30,86.7,1,1,1,71,17,0,0,0,3,17,0,0,104,3,0,0,3,100
"Sacha Boey","Dijon","FRA","DF",NA,19,32,65,91,75,88,85.2,38,44,86.4,8,9,88.9,26,30,86.7,1,1,1,800,250,9,0,2,51,238,3,4,1312,42,22,52.4,20,47.6
"Sacha Boey","Dijon","FRA","DF",NA,19,32,65,91,75,88,85.2,38,44,86.4,8,9,88.9,26,30,86.7,1,1,1,800,250,9,0,2,51,238,3,4,104,3,0,0,3,100
"Sacha Boey","Rennes","FRA","DF",NA,19,1,5,7,75,88,85.2,38,44,86.4,8,9,88.9,26,30,86.7,1,1,1,800,250,9,0,2,51,238,3,4,1312,42,22,52.4,20,47.6
"Sacha Boey","Rennes","FRA","DF",NA,19,1,5,7,75,88,85.2,38,44,86.4,8,9,88.9,26,30,86.7,1,1,1,800,250,9,0,2,51,238,3,4,104,3,0,0,3,100
"Sacha Boey","Rennes","FRA","DF",NA,19,1,5,7,801,1054,76,408,463,88.1,67,144,46.5,306,400,76.5,18,17,12,71,17,0,0,0,3,17,0,0,1312,42,22,52.4,20,47.6
"Sacha Boey","Rennes","FRA","DF",NA,19,1,5,7,801,1054,76,408,463,88.1,67,144,46.5,306,400,76.5,18,17,12,71,17,0,0,0,3,17,0,0,104,3,0,0,3,100
"Sacha Boey","Dijon","FRA","DF",NA,19,32,65,91,801,1054,76,408,463,88.1,67,144,46.5,306,400,76.5,18,17,12,800,250,9,0,2,51,238,3,4,1312,42,22,52.4,20,47.6
"Sacha Boey","Dijon","FRA","DF",NA,19,32,65,91,801,1054,76,408,463,88.1,67,144,46.5,306,400,76.5,18,17,12,800,250,9,0,2,51,238,3,4,104,3,0,0,3,100
"Sacha Boey","Rennes","FRA","DF",NA,19,1,5,7,801,1054,76,408,463,88.1,67,144,46.5,306,400,76.5,18,17,12,800,250,9,0,2,51,238,3,4,1312,42,22,52.4,20,47.6
"Sacha Boey","Rennes","FRA","DF",NA,19,1,5,7,801,1054,76,408,463,88.1,67,144,46.5,306,400,76.5,18,17,12,800,250,9,0,2,51,238,3,4,104,3,0,0,3,100
"Sacha Boey","Dijon","FRA","DF",NA,19,32,65,91,75,88,85.2,38,44,86.4,8,9,88.9,26,30,86.7,1,1,1,71,17,0,0,0,3,17,0,0,1312,42,22,52.4,20,47.6
"Sacha Boey","Dijon","FRA","DF",NA,19,32,65,91,75,88,85.2,38,44,86.4,8,9,88.9,26,30,86.7,1,1,1,71,17,0,0,0,3,17,0,0,104,3,0,0,3,100
"Sada Thioub","Angers","SEN","FW","MF",25,52,63,115,497,608,81.7,297,341,87.1,30,47,63.8,149,166,89.8,23,18,3,594,12,2,1,4,25,7,1,2,780,65,35,53.8,30,46.2
"Saidou Sow","Saint-Étienne","GUI","DF",NA,18,2,22,1,483,589,82,161,172,93.6,56,101,55.4,262,292,89.7,2,1,0,572,14,12,0,5,0,2,0,3,700,4,3,75,1,25
"Saîf-Eddine Khaoui","Marseille","TUN","FW","DF",25,7,31,39,179,261,68.6,103,126,81.7,13,27,48.1,56,86,65.1,5,5,1,226,34,3,0,1,15,29,2,1,358,16,9,56.3,7,43.8
"Salim Ben Seghir","Nice","FRA","DF",NA,17,0,2,1,7,7,100,3,3,100,2,2,100,1,1,100,0,1,0,7,0,0,0,0,0,0,0,0,9,1,0,0,1,100
"Samuel Kalu","Bordeaux","NGA","FW","MF",22,34,26,80,216,301,71.8,130,156,83.3,18,35,51.4,63,84,75,10,6,1,285,15,5,0,3,28,3,7,1,497,76,36,47.4,40,52.6
"Samy Benchamma","Montpellier","FRA","DF","MF",20,0,1,0,20,23,87,10,11,90.9,3,4,75,7,8,87.5,0,0,0,23,0,0,0,1,0,0,0,0,27,1,0,0,1,100
"Sanjin Prcić","Strasbourg","BIH","MF",NA,26,4,34,5,200,244,82,74,82,90.2,36,54,66.7,84,94,89.4,7,6,4,224,20,13,0,9,12,1,6,0,271,1,1,100,0,0
"Saturnin Allagbé","Dijon","BEN","GK",NA,26,0,0,0,269,403,66.7,48,48,100,106,237,44.7,115,116,99.1,0,0,0,265,137,32,0,1,0,0,0,1,443,1,1,100,0,0
"Sébastien Cibois","Brest","FRA","GK",NA,22,0,1,0,65,91,71.4,6,6,100,23,47,48.9,35,37,94.6,0,0,0,60,31,9,0,1,0,0,0,0,97,2,1,50,1,50
"Sébastien Corchia","Nantes","FRA","DF",NA,29,39,68,97,648,986,65.7,324,385,84.2,45,154,29.2,251,364,69,27,9,5,662,322,53,0,5,136,225,44,2,1248,37,17,45.9,20,54.1
"Seko Fofana","Lens","CIV","MF",NA,25,75,120,126,1049,1218,86.1,556,611,91,66,89,74.2,387,435,89,24,15,1,1201,14,5,0,12,19,2,0,3,1497,74,41,55.4,33,44.6
"Sekou Mara","Bordeaux","FRA","FW","MF",18,5,3,17,37,66,56.1,21,33,63.6,1,2,50,12,18,66.7,2,1,0,60,6,0,0,0,3,2,0,0,94,5,3,60,2,40
"Senou Coulibaly","Dijon","MLI","DF",NA,25,8,47,1,815,1025,79.5,234,263,89,110,201,54.7,466,530,87.9,1,0,0,988,33,31,0,11,0,2,0,4,1226,10,7,70,3,30
"Serhou Guirassy","Rennes","GUI","FW",NA,24,17,36,151,371,492,75.4,219,271,80.8,26,33,78.8,98,134,73.1,27,7,0,466,25,2,0,8,4,1,0,1,710,38,24,63.2,14,36.8
"Sidy Sarr","Nîmes","SEN","MF",NA,24,2,20,5,175,220,79.5,71,78,91,34,54,63,65,80,81.3,3,3,0,210,10,8,1,10,0,2,0,0,264,4,3,75,1,25
"Simon Banza","Lens","COD","FW",NA,23,17,34,115,228,321,71,117,159,73.6,13,21,61.9,83,101,82.2,12,7,2,305,14,1,0,1,11,0,0,2,510,23,9,39.1,14,60.9
"Sinaly Diomande","Lyon","CIV","DF",NA,19,8,41,9,638,739,86.3,242,266,91,52,75,69.3,325,365,89,4,2,0,714,25,16,1,2,2,9,0,0,880,8,6,75,2,25
"Sofiane Alakouch","Nîmes","MAR","DF",NA,22,35,65,47,718,913,78.6,375,414,90.6,52,106,49.1,274,340,80.6,5,8,2,719,191,14,0,3,19,176,0,3,1127,36,18,50,18,50
"Sofiane Boufal","Angers","MAR","FW","MF",26,26,34,35,206,287,71.8,120,137,87.6,12,31,38.7,67,86,77.9,3,6,0,280,7,1,4,2,20,1,5,0,420,68,34,50,34,50
"Sofiane Diop","Monaco","FRA","MF","FW",20,65,127,132,770,985,78.2,420,480,87.5,49,90,54.4,264,328,80.5,29,26,2,948,35,15,0,6,39,10,10,2,1283,71,45,63.4,26,36.6
"Souleyman Doumbia","Angers","CIV","DF",NA,23,65,62,121,1009,1272,79.3,597,662,90.2,46,125,36.8,336,414,81.2,18,16,11,1022,249,10,0,4,64,239,0,1,1522,42,25,59.5,17,40.5
"Stanley N'Soki","Nice","FRA","DF",NA,21,15,75,14,882,1037,85.1,360,403,89.3,65,99,65.7,439,497,88.3,5,5,3,989,46,20,0,4,9,25,0,2,1165,7,5,71.4,2,28.6
"Stefan Mitrović","Strasbourg","SRB","DF",NA,30,7,48,0,1112,1275,87.2,274,300,91.3,175,250,70,652,701,93,5,3,0,1221,53,49,0,12,0,4,0,1,1503,2,2,100,0,0
